Overall,Age,Potential,Crossing,Finishing,HeadingAccuracy,ShortPassing,Dribbling,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Reactions,ShotPower,Stamina,Strength,LongShots,Aggression,Penalties,StandingTackle
72,23,77,41,36,72,62,48,36,51,61,59,65,68,59,57,86,44,70,42,73
68,30,68,42,70,70,65,63,37,45,68,72,73,64,65,70,63,56,43,69,27
64,20,78,55,63,65,60,62,43,50,63,84,80,54,60,80,62,59,41,55,28
70,26,72,31,36,70,60,49,31,58,52,69,71,63,41,81,74,36,73,34,73
58,17,77,40,48,44,60,64,51,54,63,73,66,53,64,69,51,61,57,44,47
62,24,67,58,56,49,55,57,36,51,55,70,73,57,58,73,64,52,62,45,58
66,32,66,45,40,70,58,43,53,57,56,45,47,65,74,61,78,57,68,50,65
60,21,71,62,53,42,63,62,64,60,62,69,64,53,59,52,47,49,45,56,54
66,22,72,60,63,53,59,65,47,51,63,83,84,59,63,79,52,60,36,51,25
72,35,72,36,45,71,63,56,55,66,60,39,51,70,70,56,88,41,77,48,71
72,19,86,59,69,32,62,83,37,60,77,91,89,63,53,66,37,53,29,54,35
68,23,74,42,69,64,57,68,57,44,67,68,82,66,70,67,78,65,54,58,25
59,18,77,47,42,59,66,58,42,57,60,71,70,57,63,52,55,45,68,50,62
67,27,67,42,70,71,66,60,43,33,65,59,62,66,66,54,79,58,65,56,37
70,28,70,32,75,70,62,68,50,50,70,60,61,70,70,66,80,68,54,69,25
61,17,80,43,44,55,69,65,47,65,67,65,66,57,56,44,46,43,64,54,57
70,24,77,47,24,66,66,58,30,52,68,71,80,70,59,63,76,44,70,40,71
66,33,66,62,63,27,65,64,65,55,67,79,75,59,64,68,64,63,75,59,19
64,24,68,45,64,61,60,63,43,49,61,68,67,62,65,71,71,61,57,66,35
59,20,71,39,35,47,67,60,52,64,62,68,68,55,56,62,57,44,65,53,51
68,22,77,60,61,38,66,74,39,56,73,78,74,64,67,61,34,52,48,60,31
66,21,76,48,38,49,68,57,37,64,62,53,56,63,53,70,60,38,74,45,65
68,26,73,41,31,73,63,58,29,53,64,63,73,60,48,67,79,29,71,47,67
64,32,64,60,42,65,55,48,39,54,59,53,67,62,68,64,77,27,74,45,66
68,21,78,62,63,56,63,71,30,39,68,82,86,64,68,70,79,60,62,51,19
77,27,80,46,34,78,64,47,16,59,64,54,62,74,51,69,83,27,82,19,77
63,23,73,56,39,52,61,49,39,45,54,70,68,63,56,65,61,41,60,44,66
65,19,76,35,69,65,58,65,42,49,65,80,78,60,69,62,39,64,52,63,24
67,25,70,61,64,37,60,66,50,56,66,85,84,59,68,72,50,60,32,50,27
64,21,72,59,35,58,58,57,41,54,62,67,72,62,54,65,82,49,64,38,65
75,35,75,45,39,77,70,58,27,69,64,51,52,73,59,33,78,29,76,54,79
62,24,66,58,57,47,57,62,51,52,61,82,83,54,59,69,34,56,40,56,32
69,20,78,65,33,66,67,63,38,60,58,72,70,59,37,76,74,30,58,44,68
70,29,70,32,74,68,72,66,58,64,69,73,70,63,76,67,85,65,28,71,13
58,22,69,45,46,55,60,60,40,58,57,60,67,59,59,66,74,44,74,55,60
68,19,81,42,71,68,64,70,37,43,71,80,76,64,63,63,59,65,35,70,16
65,21,72,57,28,58,60,55,30,59,57,72,69,58,35,73,81,38,64,37,66
66,26,69,41,39,63,59,56,36,52,60,71,70,61,62,63,71,40,71,45,66
65,20,80,55,63,35,60,75,56,51,72,78,73,61,69,59,38,67,34,58,27
65,19,80,56,59,37,61,66,55,60,65,80,76,51,66,71,54,64,42,51,29
71,27,72,66,21,71,62,59,29,56,63,68,69,68,47,62,74,31,72,35,71
72,30,72,45,39,77,73,51,39,62,64,54,56,64,50,66,76,45,70,38,76
62,22,70,45,43,55,62,57,42,60,63,62,53,58,55,60,73,44,60,41,60
71,23,78,30,73,71,60,63,28,46,70,69,72,70,75,58,77,68,47,65,33
71,33,71,57,27,75,63,58,22,60,62,52,52,70,47,55,71,34,69,44,71
61,19,76,47,41,56,68,62,47,69,64,55,53,61,62,40,49,46,63,52,67
66,28,66,63,39,49,56,57,42,43,61,75,74,55,44,70,54,37,65,40,66
63,24,69,51,49,49,73,64,54,71,70,60,43,60,51,54,64,45,37,56,48
68,32,68,33,40,70,58,59,22,60,58,54,55,65,68,63,76,41,79,35,66
65,23,72,31,62,67,55,66,28,36,64,85,90,62,63,84,67,55,37,58,31
59,22,68,45,53,47,64,60,44,61,63,63,61,57,65,61,64,49,60,39,57
66,23,72,60,43,66,63,60,34,62,65,69,71,62,43,58,71,34,69,32,68
69,37,69,60,46,73,66,39,47,64,51,29,30,64,65,57,75,57,76,47,70
63,17,80,55,54,35,62,71,52,57,67,75,68,55,60,41,34,54,51,60,45
60,19,76,45,48,55,68,63,48,61,64,64,62,52,66,62,46,51,54,55,49
75,27,77,27,19,74,62,48,19,60,56,70,80,63,68,73,93,53,82,24,80
65,25,69,46,41,56,65,59,32,61,63,59,55,62,47,75,70,46,74,48,62
62,25,63,60,42,59,55,56,38,53,58,67,66,57,50,73,72,44,64,42,60
60,21,68,58,50,42,69,62,52,65,60,63,67,49,60,62,52,53,45,50,52
64,25,70,56,34,64,62,56,37,56,60,63,60,59,65,72,73,30,66,39,64
63,26,64,57,54,41,62,64,42,59,62,70,73,59,55,67,56,50,45,48,49
73,25,77,34,26,73,57,44,30,53,67,68,69,62,45,72,85,27,74,42,74
68,29,68,63,32,63,63,56,33,60,63,63,55,71,66,59,69,27,68,43,72
63,23,72,60,39,41,59,62,35,52,63,72,75,59,60,63,69,51,55,38,64
68,19,81,31,69,67,63,64,32,33,68,73,62,64,71,68,79,61,60,59,40
67,30,67,25,67,60,58,65,50,49,65,70,77,69,72,74,70,63,30,67,20
69,24,73,66,38,67,65,60,20,51,66,52,63,67,51,75,71,53,69,34,69
65,19,77,57,62,45,64,70,38,56,67,77,74,62,65,53,37,58,45,58,39
62,20,70,56,60,34,59,66,38,54,62,85,82,52,55,53,54,46,46,50,54
65,18,82,57,67,54,57,68,40,39,66,75,82,63,68,62,51,61,40,52,26
62,18,79,48,55,46,58,72,53,56,67,84,80,52,64,40,66,43,44,60,40
60,24,67,51,44,46,63,65,56,62,63,65,65,51,49,65,57,44,53,45,50
61,21,73,39,45,50,68,62,35,63,64,68,64,57,54,66,57,44,72,48,59
62,28,62,54,61,59,45,58,37,30,57,69,68,53,79,73,86,53,63,65,35
62,28,62,60,57,57,68,62,50,60,61,58,64,55,51,55,69,42,45,48,58
62,24,67,49,60,57,56,62,41,43,62,79,81,58,59,71,71,57,36,58,31
63,22,72,54,41,54,60,58,45,57,64,64,67,62,54,65,66,45,64,39,64
70,31,70,38,38,77,65,53,39,56,63,31,37,65,70,87,88,38,78,43,70
70,29,70,49,29,72,71,54,33,69,65,62,45,62,54,76,70,34,72,40,74
66,33,66,54,52,68,63,47,56,53,59,32,33,63,58,52,70,48,70,66,65
67,18,83,68,36,56,64,69,37,48,66,74,75,59,35,65,62,35,63,40,64
64,26,66,54,32,54,63,56,38,62,58,52,51,63,64,82,75,58,70,36,61
63,22,70,52,65,52,59,65,40,48,66,79,71,59,61,50,72,60,55,49,37
64,19,80,35,65,62,61,62,57,50,63,75,73,62,65,60,58,58,62,55,26
64,21,74,48,42,62,64,57,42,57,57,55,70,59,49,62,84,45,63,46,64
58,18,76,50,54,46,52,60,43,47,54,81,80,54,54,57,47,51,53,44,54
66,22,73,60,69,71,62,56,28,44,56,53,60,65,75,75,86,57,72,55,42
66,28,66,51,38,59,64,62,36,60,65,38,34,60,53,81,88,49,86,43,65
67,23,76,54,31,66,59,48,30,54,65,66,72,65,49,77,72,32,62,41,72
67,24,70,62,62,56,61,72,32,21,63,79,79,55,77,51,90,65,74,66,18
63,21,74,36,34,63,64,46,43,57,56,64,60,65,48,75,67,37,50,48,60
72,26,73,34,75,77,63,65,28,28,65,70,71,68,75,76,89,63,67,62,15
61,22,66,50,57,52,71,66,56,66,64,55,63,52,65,53,63,44,51,55,53
65,18,81,35,68,66,57,64,46,40,65,75,74,51,67,57,74,63,70,64,20
62,19,78,58,44,51,55,58,41,43,57,74,75,56,46,68,59,41,61,49,59
64,25,67,64,25,58,59,56,55,57,58,69,68,57,52,71,58,30,60,37,63
66,26,71,30,25,68,47,41,45,48,40,74,79,63,64,83,79,55,75,47,63
66,23,74,64,39,49,59,66,30,47,63,76,75,64,45,68,57,26,57,34,64
62,33,62,65,54,40,58,65,68,50,63,67,65,56,62,51,61,64,45,63,28
60,17,77,51,55,46,64,61,41,62,63,68,66,57,55,70,39,50,58,45,52
66,22,74,64,61,32,62,67,33,53,67,78,80,63,62,76,69,53,52,53,32
61,28,61,56,62,58,53,61,56,41,60,69,73,58,64,48,60,59,46,62,32
62,26,63,58,56,49,55,62,56,46,60,91,92,53,54,57,62,52,60,55,25
70,36,70,44,59,74,67,32,47,61,60,45,52,65,53,55,82,48,82,60,68
67,22,78,56,36,64,70,63,42,66,67,45,44,64,56,69,69,47,61,42,63
67,28,67,50,57,60,72,67,59,65,68,65,63,64,78,59,58,72,35,55,28
75,28,77,39,40,71,60,35,27,66,42,69,74,72,48,82,86,30,68,36,78
65,27,65,56,58,19,59,68,54,53,67,79,80,62,59,63,35,60,48,49,27
68,24,74,65,66,51,62,73,38,58,70,77,80,62,61,66,37,45,27,65,12
66,21,75,60,52,42,70,67,42,67,70,63,64,61,53,45,55,60,54,48,40
61,21,74,54,50,41,64,63,48,65,65,65,66,56,56,66,46,56,45,50,51
59,32,59,58,39,56,58,49,41,51,51,65,67,55,56,80,78,40,81,48,53
67,26,72,50,25,67,65,42,39,54,64,62,65,68,59,75,74,38,64,45,64
63,23,69,56,63,56,58,63,37,46,62,83,82,58,62,83,67,60,40,55,22
67,23,73,62,36,29,74,68,58,70,73,62,34,69,55,63,48,71,77,40,59
62,20,74,54,60,41,59,65,49,56,66,72,69,56,66,60,56,52,45,55,42
72,21,79,38,31,69,63,50,33,53,56,59,61,69,55,71,80,29,77,49,73
70,37,70,40,40,68,63,34,51,51,70,57,63,61,56,70,73,36,71,58,74
59,18,76,48,50,48,62,62,42,59,61,70,66,56,56,67,43,55,48,46,53
62,21,72,43,34,48,65,60,38,59,62,66,75,55,50,55,69,42,65,44,64
62,20,76,53,42,52,71,63,56,73,66,55,65,57,57,55,49,36,46,56,49
62,18,77,47,50,53,71,60,44,62,62,65,68,62,67,70,37,51,61,45,57
64,20,77,64,38,52,51,61,35,39,56,72,75,55,64,64,56,37,57,45,64
68,23,73,55,28,62,62,62,22,56,62,72,83,56,36,73,82,38,66,38,68
64,26,66,60,31,40,62,59,58,59,61,73,68,54,35,80,65,33,71,34,60
65,21,73,65,57,38,65,71,60,48,68,80,76,51,55,73,57,44,33,41,32
67,19,77,52,69,59,62,67,43,47,64,83,88,63,66,47,61,67,36,58,21
60,19,73,56,53,51,66,60,48,65,62,62,67,58,56,53,54,47,39,54,58
71,21,84,49,23,76,70,47,24,63,60,73,72,62,36,71,75,22,65,37,75
68,25,72,48,68,64,62,70,51,45,68,73,80,61,68,73,70,64,36,55,14
71,25,76,44,37,73,60,55,37,56,60,41,58,62,54,79,83,38,83,59,70
61,31,61,59,24,50,51,49,70,41,52,65,63,56,58,75,67,38,60,55,59
63,23,74,50,38,56,61,55,37,55,60,55,55,63,52,61,77,38,60,42,64
64,20,73,69,39,53,48,65,39,39,49,76,70,68,44,55,54,40,61,41,68
66,26,66,59,24,54,59,60,18,57,54,76,80,60,45,75,75,29,60,32,64
62,21,69,59,39,57,56,57,37,47,58,80,83,60,30,69,62,33,60,49,54
67,21,75,60,65,63,65,69,40,52,69,77,77,60,69,64,74,60,35,64,19
62,26,62,61,38,54,56,60,37,58,62,65,64,56,47,68,68,41,74,42,62
59,19,74,62,50,45,69,63,55,66,65,67,63,59,55,40,47,47,57,50,55
59,28,59,54,51,52,57,56,46,56,57,67,65,54,52,70,73,53,47,48,53
64,24,70,38,59,55,66,63,40,66,67,52,45,65,60,43,65,63,62,45,67
65,17,82,65,38,49,63,70,43,64,63,71,70,69,42,54,54,29,52,42,63
70,28,70,34,80,75,57,60,60,46,68,67,71,64,67,53,65,65,35,79,15
66,32,66,48,41,65,70,56,54,67,60,34,33,64,52,73,75,38,75,37,65
63,26,63,59,40,47,56,55,49,59,63,69,69,58,50,74,74,40,59,40,60
62,35,62,42,64,58,54,61,58,48,60,75,67,61,61,71,73,58,63,65,37
64,27,64,52,26,66,63,54,38,37,58,68,70,61,68,66,67,41,67,54,67
63,20,72,54,27,62,55,67,37,35,47,75,74,55,55,62,64,54,60,46,67
68,19,80,59,63,41,62,70,61,47,68,89,88,63,64,67,48,58,34,59,24
62,20,75,39,61,55,61,65,44,60,60,54,65,60,46,60,45,65,39,47,70
64,22,71,55,34,46,62,59,41,57,60,73,72,60,49,67,65,44,62,42,66
65,25,66,51,61,62,59,64,35,39,64,69,73,68,67,75,80,60,49,49,25
62,32,62,41,66,52,54,60,35,40,58,74,70,56,64,70,69,57,53,59,36
65,22,71,62,58,39,64,70,51,56,70,72,64,62,57,44,45,56,44,48,48
78,25,82,35,20,79,70,52,27,63,64,63,71,75,44,64,92,25,77,38,82
62,28,62,61,66,55,63,61,37,59,56,70,70,56,68,54,56,60,41,62,33
64,23,71,55,43,51,60,57,51,55,55,70,72,68,45,63,75,41,55,37,66
67,36,67,52,46,74,58,49,48,59,56,36,41,64,63,34,84,50,68,49,69
63,31,63,55,65,66,62,62,54,56,59,60,52,62,68,46,70,59,49,70,30
67,28,67,35,68,63,55,66,31,43,66,79,82,66,67,71,79,60,57,62,21
61,18,75,60,42,44,40,68,36,38,62,89,87,53,40,76,71,34,60,37,55
65,23,72,59,58,35,54,65,39,48,66,86,83,62,57,72,46,60,55,56,33
62,20,71,44,61,58,63,64,44,54,66,71,72,55,61,56,78,59,52,55,41
68,25,70,68,24,45,64,64,31,64,60,70,69,63,24,73,75,23,65,37,67
67,19,80,60,61,32,68,73,41,44,70,87,82,60,54,65,48,47,40,41,29
60,18,72,51,61,48,60,61,41,52,63,72,76,57,64,65,55,58,52,60,41
59,20,70,48,53,54,64,60,44,60,61,63,67,59,54,63,64,48,61,46,58
73,23,80,32,31,73,70,53,35,70,65,62,50,69,60,70,79,27,74,42,75
63,21,76,48,39,45,70,62,55,68,65,63,65,58,44,63,58,36,59,52,62
67,20,77,62,66,52,59,74,60,54,70,74,76,58,64,59,47,42,45,64,35
63,17,84,53,58,46,68,68,46,67,68,61,63,56,56,48,61,34,58,58,49
63,20,75,62,45,50,56,57,35,45,61,71,67,56,39,62,48,42,62,35,62
63,18,83,52,59,57,54,64,44,44,63,86,86,58,63,59,70,58,55,56,18
66,21,78,64,63,42,63,71,61,56,68,78,75,53,61,41,34,64,45,63,28
69,24,76,49,68,68,63,68,53,43,73,69,71,66,71,50,69,66,43,60,22
62,20,73,36,52,45,59,66,34,57,69,63,51,58,58,69,70,59,65,40,63
67,23,74,62,63,42,59,70,48,41,66,87,87,61,59,64,37,53,41,59,32
67,29,67,59,29,62,69,47,35,71,57,62,54,62,49,92,71,31,63,36,64
65,19,78,62,55,36,65,73,57,53,66,74,75,56,64,62,63,56,48,59,23
67,20,77,66,45,47,64,63,37,53,66,73,75,65,50,73,60,29,57,38,62
66,21,73,55,22,65,67,57,32,49,59,69,70,65,34,72,67,26,73,46,65
65,26,67,67,67,44,66,74,58,62,65,71,70,45,73,71,58,62,30,72,21
63,31,63,44,68,61,55,63,32,51,63,72,63,60,62,73,71,60,53,67,20
66,25,73,51,29,68,57,54,36,48,55,74,69,65,39,70,69,28,63,65,70
70,18,85,41,72,62,48,73,31,38,72,71,75,73,72,56,70,64,54,70,21
61,30,61,51,58,61,56,59,57,44,57,69,81,53,60,62,84,59,55,59,45
62,20,74,58,40,52,57,55,38,50,54,74,69,58,51,68,55,46,57,42,62
66,20,82,66,66,35,57,62,31,59,64,81,90,63,59,63,34,62,52,57,24
63,21,74,58,34,52,63,65,29,58,63,82,75,58,33,68,34,29,70,34,62
64,19,82,42,33,62,63,57,33,63,58,74,82,64,54,61,72,39,66,35,63
69,24,75,45,25,67,64,51,22,62,63,61,80,67,59,63,81,45,69,26,69
61,34,61,58,41,46,55,56,30,54,57,53,54,68,55,66,65,43,68,39,62
72,26,72,69,38,68,61,48,28,42,64,78,73,65,41,69,75,28,80,41,72
67,28,67,68,59,44,68,71,49,60,66,75,73,58,64,64,63,58,50,64,32
65,39,65,57,69,70,65,65,64,60,69,36,37,56,68,41,64,68,58,74,20
66,26,68,64,30,39,58,62,33,44,59,91,90,58,47,86,41,46,55,35,58
69,28,69,33,71,76,57,66,33,42,69,52,65,65,75,59,85,58,61,75,22
66,24,71,59,37,62,58,55,31,52,58,78,75,58,48,73,62,37,63,32,60
66,27,66,56,68,65,61,64,55,46,66,62,67,59,74,46,76,63,33,66,28
77,37,77,50,45,82,65,50,48,58,58,29,29,67,68,37,93,45,75,66,80
64,27,67,48,40,67,57,53,54,61,59,53,62,59,57,69,81,48,67,36,62
65,29,65,57,39,63,64,46,33,59,58,59,68,53,49,72,75,33,71,29,66
68,24,74,63,69,56,65,73,47,43,75,74,71,64,65,55,54,62,47,54,18
71,27,74,43,38,74,66,43,54,61,64,31,32,67,67,65,82,46,70,51,73
60,22,67,60,55,40,56,61,58,54,60,70,71,55,62,49,61,59,34,59,46
65,22,76,44,34,65,57,56,49,52,61,59,64,64,53,72,72,51,64,42,64
66,22,75,66,44,55,61,58,43,59,51,75,71,57,42,76,44,49,51,47,69
63,36,63,60,40,59,58,50,35,50,59,57,59,68,54,63,70,52,62,40,63
65,29,65,36,66,70,65,58,63,54,65,46,47,64,70,56,75,64,66,62,33
64,22,75,66,58,45,72,59,42,75,62,68,77,60,45,57,45,52,45,50,39
68,22,77,62,27,56,63,65,42,51,61,72,69,57,31,69,62,28,59,48,72
60,19,76,58,51,46,58,60,48,52,55,66,73,53,58,61,51,50,49,60,61
66,24,73,55,30,63,68,59,30,65,60,63,59,62,45,69,74,41,69,43,67
66,25,69,62,31,47,64,62,33,63,63,74,71,58,31,73,52,27,63,41,64
71,26,76,31,42,74,67,64,28,66,73,58,55,70,55,73,85,50,74,40,72
63,29,63,54,61,62,59,63,31,45,59,77,83,57,64,83,82,57,60,55,26
73,36,73,62,25,72,69,61,23,67,67,36,41,66,47,65,83,26,77,24,72
66,22,73,52,64,56,58,74,39,48,68,90,86,65,66,66,59,55,42,60,17
62,22,71,60,54,39,68,62,69,62,64,64,53,58,55,57,66,65,49,55,31
60,19,75,56,50,52,68,65,45,64,67,68,57,59,60,62,54,45,44,58,57
67,28,67,48,66,71,67,65,28,46,69,46,48,63,69,64,81,65,58,63,20
67,20,80,66,62,53,64,73,57,51,69,76,74,62,59,54,56,58,42,60,20
71,26,74,70,24,56,66,63,26,60,68,74,73,65,28,71,53,25,64,22,70
68,22,73,60,65,44,60,70,37,46,70,90,92,64,58,72,62,45,38,43,23
62,21,76,55,23,53,56,56,41,47,60,77,77,55,58,59,56,47,57,48,62
64,20,76,30,38,66,63,43,33,64,58,72,74,55,51,63,70,42,65,41,67
66,33,66,65,38,68,64,57,39,53,63,49,54,59,65,66,70,33,66,30,68
69,24,74,49,78,72,51,68,34,33,68,75,73,58,68,72,65,60,46,61,25
68,22,78,51,31,62,67,42,28,52,64,65,70,52,56,79,68,27,70,47,72
68,27,69,56,69,73,63,64,48,37,65,55,54,69,72,67,88,65,58,67,29
72,28,72,31,75,79,63,59,31,43,68,46,62,72,83,59,92,63,78,62,38
66,20,73,64,28,52,63,67,40,56,65,68,71,60,28,73,52,32,60,46,65
61,21,71,47,46,48,65,65,45,62,59,70,66,64,54,66,62,54,51,45,51
68,27,69,51,31,75,62,53,26,50,62,70,75,62,24,84,78,27,64,41,66
73,30,73,42,47,76,59,45,25,56,48,62,72,72,42,74,88,49,61,34,76
74,26,75,39,33,75,64,45,37,58,60,48,52,70,64,75,84,37,74,40,77
60,19,78,39,48,61,65,59,44,62,63,61,65,49,57,52,75,46,59,48,62
71,36,71,55,35,73,71,60,38,66,61,33,38,66,52,34,82,27,92,41,66
67,26,70,63,71,73,48,65,54,35,63,72,77,65,61,58,65,62,35,74,20
61,22,70,54,51,48,63,63,58,52,65,66,67,60,60,65,66,50,43,55,41
62,23,68,59,38,52,63,61,36,57,62,75,83,56,40,64,72,35,60,35,58
68,36,68,38,73,72,63,44,42,44,69,43,48,69,76,63,87,59,81,67,33
62,26,64,60,39,42,62,60,48,57,58,74,75,51,52,55,62,35,53,49,63
65,19,78,64,57,39,64,69,47,60,68,79,76,46,65,50,43,60,50,58,30
63,20,76,65,60,59,64,63,42,60,62,70,77,64,69,48,65,59,38,69,32
60,17,74,50,45,52,70,59,49,59,65,60,58,54,58,61,53,49,58,53,58
61,22,73,61,54,49,59,63,52,52,60,69,69,56,57,60,50,55,55,54,47
62,23,72,54,45,57,64,55,47,59,60,54,53,65,57,49,60,36,65,60,64
70,25,75,22,24,71,67,59,32,67,65,54,68,69,47,80,74,36,76,35,72
73,27,73,28,30,73,73,58,20,65,68,50,72,70,44,79,79,24,60,45,75
61,21,73,45,38,56,70,57,47,62,68,62,56,62,56,69,63,42,65,49,58
64,27,65,53,36,63,61,52,30,57,57,65,67,59,41,84,78,38,79,40,62
67,21,77,60,38,54,59,64,31,51,64,73,75,64,39,71,66,36,54,35,69
66,25,68,63,66,44,63,65,29,46,68,85,82,56,60,67,46,59,60,57,11
67,25,72,38,66,70,59,62,33,42,65,63,80,64,68,61,86,60,63,55,21
69,30,69,53,36,70,62,59,20,55,62,55,53,66,38,65,80,35,65,42,69
64,22,71,57,12,56,59,63,26,64,63,70,80,59,60,67,49,21,65,36,63
64,27,64,63,62,61,62,68,51,53,65,66,74,58,66,55,63,60,46,61,17
64,28,64,54,70,56,60,63,66,50,62,72,69,51,68,33,69,63,46,64,12
65,22,75,60,35,45,56,65,37,53,62,71,74,62,48,73,60,41,65,43,64
64,22,71,58,28,61,63,57,35,62,59,71,72,60,55,66,57,51,63,40,63
64,32,64,50,65,59,57,63,41,49,64,80,77,63,66,85,62,62,46,61,22
67,28,67,39,68,65,62,66,44,38,66,72,70,64,70,67,69,65,55,68,14
63,18,75,55,50,41,56,71,53,54,70,74,76,57,64,65,37,53,41,58,35
67,22,76,70,64,40,67,75,64,60,66,74,73,53,68,80,22,65,20,67,25
63,19,76,62,51,46,63,65,55,56,67,81,73,55,56,66,41,57,47,49,38
68,23,75,60,36,63,65,41,35,48,70,66,70,60,49,78,71,39,70,30,67
62,21,70,60,45,53,57,59,40,51,63,71,69,55,58,69,58,44,54,49,58
64,26,67,59,56,42,66,69,63,61,68,69,59,58,67,58,60,65,27,66,34
62,29,62,52,57,53,58,62,27,51,60,80,83,59,64,67,82,60,45,56,24
63,21,76,52,38,58,62,48,52,61,54,60,63,59,49,68,75,43,63,63,63
66,22,76,65,55,43,64,68,42,52,70,73,75,66,66,63,40,60,32,62,28
67,23,72,56,59,37,68,72,66,50,70,84,85,53,64,70,43,58,38,56,31
60,24,65,59,29,56,60,61,35,57,56,70,70,55,58,64,60,32,65,45,55
71,29,71,60,38,69,65,54,38,62,61,42,45,66,56,66,82,40,77,38,73
72,24,79,30,36,70,63,57,25,54,63,64,71,73,53,67,76,37,77,40,73
69,23,74,35,36,59,67,41,35,63,69,67,59,67,47,92,76,29,59,44,70
73,26,78,38,42,73,59,46,27,61,61,54,54,69,52,67,76,34,87,32,74
59,20,76,55,57,50,64,62,57,62,60,61,52,59,55,43,49,49,45,58,59
59,20,70,56,45,51,61,59,49,58,62,69,65,56,58,63,58,55,45,53,49
65,21,76,60,62,40,47,68,33,36,70,92,84,52,54,78,42,52,40,51,15
63,18,76,64,55,53,63,68,57,57,64,67,67,55,55,52,55,55,45,56,50
70,24,73,44,73,76,58,66,44,38,68,63,62,67,73,58,78,58,66,62,22
58,20,72,48,39,44,62,63,59,54,62,69,65,61,52,44,41,48,41,51,61
69,20,77,58,30,59,66,64,33,56,67,57,70,66,49,70,69,38,64,45,70
61,26,62,54,38,51,53,55,34,51,54,82,81,55,47,69,69,47,58,39,57
60,21,74,45,44,38,66,59,44,63,63,64,55,53,52,75,50,55,66,60,57
59,19,74,45,42,60,67,55,49,64,52,65,65,54,67,62,45,42,58,50,63
70,31,70,62,25,66,63,55,26,59,66,53,64,70,63,70,78,29,65,28,71
62,33,62,48,61,61,53,58,58,40,61,55,59,56,67,55,86,60,68,64,23
63,22,74,56,33,50,58,42,40,45,59,66,62,63,47,72,71,36,64,43,64
58,18,72,50,51,53,63,58,33,59,61,55,54,58,63,60,62,53,62,54,60
66,20,78,63,62,38,63,65,59,57,66,78,83,54,58,75,45,55,41,57,33
64,26,65,51,62,55,59,65,64,47,63,72,73,61,72,33,63,65,55,64,22
58,39,58,68,56,55,63,61,30,66,62,33,31,63,66,39,63,52,64,45,56
59,28,59,33,58,61,58,59,45,52,61,67,72,49,61,74,76,49,58,59,52
63,21,72,57,50,35,51,59,38,43,55,80,82,55,54,81,52,44,38,47,58
64,27,64,62,55,46,68,68,37,62,65,70,57,60,64,60,42,60,55,49,50
63,21,72,42,70,47,66,62,40,58,57,78,79,56,65,57,48,66,54,45,41
73,25,76,43,23,76,67,51,24,62,66,52,52,75,45,67,76,31,67,37,75
61,17,76,58,54,39,62,65,40,60,64,66,63,56,62,64,56,59,36,49,56
73,26,75,63,24,70,62,57,30,57,60,55,64,66,60,66,74,26,79,44,78
81,33,81,34,26,85,57,43,32,57,56,49,54,70,56,52,91,28,81,43,84
67,27,67,64,60,49,67,73,39,49,73,80,75,59,63,66,69,58,51,61,11
62,23,68,59,36,55,59,58,49,49,53,70,66,57,36,70,73,39,61,51,62
73,29,73,39,74,90,65,68,36,35,73,43,58,70,78,57,79,68,40,72,13
68,20,79,48,23,68,66,64,21,62,67,65,70,68,51,70,78,32,71,21,68
57,20,73,50,48,47,61,59,43,56,57,63,65,60,56,62,44,50,63,52,57
63,27,63,49,63,59,63,62,42,51,62,81,76,61,62,90,59,58,35,67,25
68,24,73,62,40,64,62,56,33,56,61,67,72,59,42,75,77,36,73,46,71
72,27,72,45,20,69,59,53,21,59,55,65,62,67,59,74,86,38,73,41,73
62,24,65,57,63,58,56,63,52,43,61,74,75,61,63,73,70,53,49,65,20
66,31,66,48,28,58,65,55,22,60,62,60,65,55,46,68,72,32,70,56,68
62,22,70,46,63,49,64,60,45,57,64,68,70,62,59,66,67,53,42,52,42
67,28,67,37,69,72,53,62,39,39,64,61,68,63,70,71,85,63,53,64,21
72,25,74,25,78,73,51,66,41,35,72,72,73,76,74,66,67,71,34,77,18
73,22,79,39,26,78,55,52,31,48,58,70,84,66,49,56,85,25,79,42,76
69,25,73,69,22,66,64,64,34,48,65,40,64,68,45,65,75,29,69,44,72
58,32,58,63,52,42,61,55,67,63,57,62,63,47,68,68,19,56,52,54,48
62,21,74,57,42,49,53,49,41,46,50,82,83,50,43,72,66,42,56,43,61
60,17,74,58,59,43,64,65,39,62,59,73,73,51,55,40,58,43,49,45,54
63,27,63,51,37,59,52,49,40,47,50,70,74,55,45,90,70,37,74,43,60
64,23,75,55,30,65,55,58,30,40,55,77,76,60,55,73,63,35,60,40,66
64,22,73,55,57,31,64,70,65,55,67,82,79,58,60,70,33,60,34,63,21
67,27,67,65,59,43,61,73,45,55,66,85,87,58,59,65,60,47,48,45,33
71,30,71,45,30,72,57,46,24,60,50,55,61,67,54,62,85,37,83,39,75
64,20,75,54,35,48,60,63,30,49,62,74,69,63,51,68,48,35,64,42,65
68,25,72,58,32,51,63,62,21,58,64,77,79,64,37,76,74,34,61,34,67
63,26,66,60,31,51,58,61,32,57,58,72,74,58,42,70,63,40,58,39,59
65,21,74,54,71,60,57,63,50,52,67,65,67,59,67,61,67,57,66,50,20
